ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding,profile_id
-0.6034934,-1.0741522,0.17834514,1.6859663,2.0241177,-0.26251662,-0.75842494,-0.2543532,-0.28168148,-0.8195465,-0.5136669,-0.34843406,4
-0.61106366,-1.0755873,0.1794464,1.686451,2.0241206,-0.2631096,-0.75828797,-0.25447753,-0.27971998,-0.8197963,-0.5149364,-0.34803197,4
-0.61628413,-1.075789,0.18018094,1.6857394,2.0241156,-0.26441917,-0.75883335,-0.2546917,-0.28072125,-0.81977606,-0.51584595,-0.35016197,4
-0.6284204,-1.0745683,0.1808574,1.681728,2.0241182,-0.26339602,-0.76023346,-0.25521132,-0.28082457,-0.81931347,-0.51392287,-0.35256612,4
-0.6438399,-1.073078,0.1804004,1.6826527,2.0241203,-0.26448515,-0.75999594,-0.25498465,-0.2825271,-0.81928074,-0.51421636,-0.35389572,4
-0.68130267,-1.0714804,0.18184361,1.6832839,2.0241175,-0.26486498,-0.75993353,-0.25515512,-0.28351757,-0.81945634,-0.5137039,-0.35217464,4
-0.712208,-1.069801,0.18004096,1.684464,2.02412,-0.26428744,-0.7594925,-0.25452062,-0.28370953,-0.81908447,-0.5136076,-0.350233,4
-0.7397989,-1.0678293,0.17960964,1.6839768,2.0241225,-0.26421297,-0.7596865,-0.25445125,-0.28447634,-0.8183201,-0.51281595,-0.35025287,4
-0.76833636,-1.0649927,0.18170404,1.6835576,2.0241213,-0.26433104,-0.759741,-0.2548465,-0.28340515,-0.81896734,-0.51468796,-0.34895104,4
-0.7934219,-1.0613295,0.18153761,1.681386,2.0241184,-0.26335922,-0.7604127,-0.2550726,-0.28214946,-0.81823623,-0.50952476,-0.34981418,4
-0.816496,-1.0588086,0.1803796,1.6837912,2.0241184,-0.26340958,-0.7593521,-0.25467944,-0.27859014,-0.81771237,-0.50898695,-0.3509576,4
-0.83221966,-1.0568799,0.1813,1.6843642,2.0241177,-0.2637096,-0.7596377,-0.25496623,-0.27882388,-0.8173369,-0.5085114,-0.35029688,4
-0.841435,-1.0550597,0.18021092,1.6857291,2.0241175,-0.2624501,-0.7590952,-0.25462106,-0.27784663,-0.8176155,-0.5110615,-0.35021728,4
-0.8488889,-1.0543427,0.1793653,1.6867694,2.0241196,-0.26185757,-0.75844395,-0.254348,-0.2782836,-0.8190101,-0.511353,-0.35019538,4
-0.8500562,-1.0565307,0.18004705,1.684888,2.0241168,-0.2625009,-0.7587818,-0.25456947,-0.27879938,-0.81826675,-0.51382035,-0.34978384,4
-0.850795,-1.059772,0.17926589,1.6853456,2.0241184,-0.262549,-0.75860476,-0.25436097,-0.28114358,-0.81872994,-0.51486564,-0.34943315,4
-0.8376881,-1.062788,0.17899182,1.6872643,2.0241168,-0.26187965,-0.75772214,-0.25416306,-0.27853128,-0.8180661,-0.51556927,-0.35159305,4
-0.8108459,-1.0656242,0.18035085,1.6864812,2.0241191,-0.26316658,-0.7581968,-0.2545123,-0.27717036,-0.8175905,-0.5134536,-0.35235542,4
-0.76240724,-1.0686384,0.18010972,1.6863753,2.0241199,-0.2630256,-0.7584857,-0.2544978,-0.27554205,-0.81724954,-0.51469326,-0.3505359,4
-0.7260857,-1.0713345,0.17888372,1.6842769,2.024122,-0.26264587,-0.7587044,-0.25451422,-0.27514374,-0.8178517,-0.5165751,-0.35035366,4
-0.7003126,-1.0737499,0.17917411,1.6829416,2.0241213,-0.26290926,-0.75959235,-0.2546144,-0.27592212,-0.81743675,-0.5157554,-0.35054678,4
-0.67812985,-1.0747323,0.18048577,1.68421,2.0241184,-0.26349518,-0.75938684,-0.25474566,-0.27815148,-0.8176374,-0.5110122,-0.35111296,4
-0.6602752,-1.0750989,0.17995396,1.6844721,2.0241182,-0.26313105,-0.7593262,-0.25461003,-0.27809286,-0.8196231,-0.5125373,-0.3526627,4
-0.64367026,-1.0748187,0.18132634,1.6839247,2.0241208,-0.26275435,-0.7595894,-0.2547852,-0.27612677,-0.8187061,-0.512862,-0.35202086,4
-0.6241434,-1.0726298,0.18071176,1.6837391,2.0241191,-0.26416594,-0.7597839,-0.25475198,-0.27254778,-0.818049,-0.5117849,-0.35201752,4
-0.6254202,-1.070553,0.17914306,1.6823019,2.024119,-0.26329687,-0.7598444,-0.25480148,-0.2722343,-0.81807595,-0.51376855,-0.35350755,4
-0.61865497,-1.0687147,0.17989762,1.6826675,2.02412,-0.2646381,-0.7600709,-0.2549086,-0.2732805,-0.81759757,-0.5141508,-0.3526283,4
-0.62165314,-1.0659801,0.18019854,1.6835939,2.0241196,-0.26450366,-0.75980437,-0.25491208,-0.27469042,-0.81725466,-0.5144248,-0.35255697,4
-0.6283893,-1.0623391,0.18065457,1.6842808,2.0241168,-0.26501182,-0.7596322,-0.25483873,-0.27677998,-0.81840295,-0.51462114,-0.35198703,4
-0.6289293,-1.0586383,0.18049024,1.6837683,2.02412,-0.26419452,-0.7600959,-0.25478497,-0.27667066,-0.8190266,-0.51476187,-0.35250267,4
-0.640114,-1.055354,0.17982385,1.683747,2.02412,-0.263177,-0.7592602,-0.25485831,-0.27606624,-0.818677,-0.51423013,-0.35539576,4
-0.65191,-1.051836,0.1795244,1.6847066,2.0241175,-0.2625421,-0.75905585,-0.2546595,-0.2733348,-0.81802815,-0.51335233,-0.3543559,4
-0.66311485,-1.0511271,0.179954,1.6853702,2.0241172,-0.26206028,-0.75866485,-0.25450423,-0.27459362,-0.8179616,-0.51484656,-0.3516706,4
-0.6911444,-1.0525398,0.18042608,1.6856443,2.0241191,-0.26225182,-0.75853693,-0.2546885,-0.27427265,-0.818561,-0.5155557,-0.3517095,4
-0.7112283,-1.0535522,0.17972398,1.686993,2.0241196,-0.26230854,-0.7578187,-0.25433102,-0.2738686,-0.8183433,-0.51484424,-0.3522449,4
-0.72711957,-1.0550114,0.1801206,1.6856122,2.0241191,-0.26297557,-0.75834566,-0.25455198,-0.27509764,-0.81838644,-0.5114434,-0.34892896,4
-0.7422189,-1.0587476,0.1802645,1.683398,2.0241184,-0.2621694,-0.75918263,-0.25492674,-0.27370474,-0.8197615,-0.5124397,-0.3468293,4
-0.7501806,-1.0622525,0.18080463,1.6841849,2.0241199,-0.2624719,-0.7591321,-0.25492978,-0.27387434,-0.81880534,-0.5128826,-0.34783304,4
-0.7607731,-1.0652295,0.18086363,1.684379,2.0241206,-0.26301327,-0.75892514,-0.25489876,-0.26969188,-0.81851834,-0.51274806,-0.3489776,4
-0.7640042,-1.0671581,0.18062122,1.6859142,2.024118,-0.26333448,-0.75823706,-0.25470436,-0.26974905,-0.8184124,-0.5128326,-0.34973097,4
-0.7598728,-1.0687678,0.18043771,1.6869582,2.024121,-0.26298684,-0.75779307,-0.25423834,-0.2699028,-0.8177887,-0.5137964,-0.3500773,4
-0.73010576,-1.0706613,0.18063153,1.6858511,2.0241182,-0.26325217,-0.7574478,-0.25446478,-0.26768976,-0.8173917,-0.51376426,-0.35007122,4
-0.70621765,-1.0708683,0.1800811,1.6873537,2.0241199,-0.26315522,-0.7571242,-0.25424325,-0.27048993,-0.8171072,-0.5120248,-0.3491947,4
-0.6901376,-1.0705874,0.17952898,1.6874316,2.0241177,-0.26287183,-0.75713533,-0.25396532,-0.26920542,-0.81784916,-0.5076165,-0.34994358,4
-0.6775567,-1.0702944,0.18012424,1.6877683,2.024118,-0.26355743,-0.7571695,-0.25411823,-0.2697039,-0.81743497,-0.5091104,-0.35055304,4
-0.67352265,-1.0690335,0.18111008,1.687593,2.0241191,-0.2642063,-0.7573685,-0.254346,-0.27322572,-0.81808424,-0.5108584,-0.35044965,4
-0.6634581,-1.0667737,0.18091954,1.6850127,2.0241191,-0.26340505,-0.757864,-0.25442356,-0.2693147,-0.81800175,-0.5115688,-0.35196626,4
-0.6564319,-1.0636728,0.18018858,1.6866746,2.0241165,-0.26248318,-0.7574746,-0.254213,-0.27031624,-0.8174446,-0.51207787,-0.3536814,4
-0.6555516,-1.0600275,0.18096499,1.6873717,2.0241199,-0.26211366,-0.7572854,-0.25439316,-0.27326944,-0.81754345,-0.5086933,-0.35377142,4
-0.6587927,-1.0557674,0.17917791,1.6875126,2.0241206,-0.2620261,-0.7571357,-0.2540823,-0.2716147,-0.81696707,-0.5040097,-0.3553233,4
-0.6523065,-1.051246,0.18098429,1.6856003,2.0241196,-0.26288584,-0.758266,-0.25451356,-0.27146864,-0.81720114,-0.50715834,-0.35378405,4
-0.6563757,-1.0482221,0.18067698,1.6856961,2.0241227,-0.2630154,-0.75834435,-0.25451973,-0.27204618,-0.81736904,-0.5081045,-0.35284597,4
-0.6502719,-1.047002,0.18154615,1.6844953,2.024119,-0.26398242,-0.7585066,-0.2547514,-0.27007386,-0.81748915,-0.50914395,-0.35190395,4
-0.64428055,-1.0469073,0.18074141,1.6843615,2.024118,-0.26443735,-0.75883514,-0.25480443,-0.27194816,-0.81757534,-0.50880456,-0.35218495,4
-0.6358842,-1.0497491,0.18045273,1.6853878,2.02412,-0.26489663,-0.75847423,-0.2546468,-0.27223068,-0.8171891,-0.50711584,-0.35176703,4
-0.64092606,-1.0543493,0.17890577,1.6868342,2.0241199,-0.2642101,-0.75758624,-0.25420564,-0.26937214,-0.81696194,-0.506222,-0.35141617,4
-0.66783947,-1.0584718,0.17875397,1.6865549,2.0241168,-0.26303914,-0.757718,-0.25417024,-0.27275535,-0.81759584,-0.5056268,-0.35223445,4
-0.6960095,-1.0622885,0.17900832,1.6838447,2.0241163,-0.26323393,-0.7583682,-0.25457054,-0.27060908,-0.81735307,-0.5061941,-0.35328537,4
-0.72615904,-1.065263,0.17864141,1.685981,2.0241165,-0.26365072,-0.7576249,-0.25439832,-0.26751825,-0.8174777,-0.50632954,-0.3552359,4
-0.7459388,-1.0673074,0.18000153,1.6847246,2.024118,-0.26384243,-0.7584058,-0.25451815,-0.26986533,-0.81756705,-0.50705886,-0.35476583,4
-0.75600433,-1.068914,0.18061292,1.6846563,2.024121,-0.26229757,-0.75861883,-0.25456372,-0.26780772,-0.817233,-0.50758153,-0.35374513,4
-0.76518255,-1.0696468,0.18017182,1.6851804,2.024118,-0.26282683,-0.7583968,-0.25453535,-0.26304197,-0.8169934,-0.5079109,-0.3536814,4
-0.7833604,-1.0697473,0.17942744,1.6844076,2.0241191,-0.26314816,-0.75811523,-0.25452414,-0.26496986,-0.81682193,-0.5031329,-0.35337454,4
-0.7930435,-1.0693899,0.1781019,1.6874305,2.0241187,-0.26345232,-0.75657177,-0.25387424,-0.26693064,-0.8165495,-0.504362,-0.35109556,4
-0.8094176,-1.0684193,0.1778826,1.6890931,2.0241191,-0.2624918,-0.75611174,-0.25398678,-0.2619991,-0.8164042,-0.5032098,-0.3496649,4
-0.82435733,-1.0674639,0.17817141,1.6881217,2.0241213,-0.26176858,-0.7566609,-0.2540632,-0.26224655,-0.81620044,-0.50486875,-0.34936866,4
-0.8366311,-1.0648514,0.17906915,1.6872241,2.0241187,-0.26287872,-0.7572342,-0.25416717,-0.2658325,-0.81714976,-0.50781906,-0.34907198,4
-0.8464648,-1.0607682,0.17978694,1.6859599,2.0241203,-0.2629133,-0.757814,-0.25448436,-0.2636303,-0.816934,-0.5088942,-0.34991336,4
-0.8578493,-1.0572212,0.1803568,1.6852044,2.0241191,-0.2621834,-0.7577718,-0.2547352,-0.2616849,-0.81677926,-0.50632185,-0.349793,4
-0.8659796,-1.053923,0.17963175,1.6844083,2.024119,-0.26231912,-0.7583258,-0.2546269,-0.26650494,-0.8165688,-0.5031236,-0.3518193,4
-0.86250865,-1.049949,0.18078744,1.6840413,2.0241191,-0.2622975,-0.75877285,-0.25493148,-0.26742598,-0.8174635,-0.5016449,-0.35262755,4
-0.8618,-1.0476058,0.18121724,1.6840676,2.0241184,-0.26249796,-0.7588899,-0.25483236,-0.26218793,-0.8181045,-0.50171477,-0.35074922,4
-0.86368805,-1.0470325,0.1807699,1.6848356,2.0241208,-0.26304722,-0.7586374,-0.2546411,-0.2623991,-0.81695837,-0.50555915,-0.35039648,4
-0.8599692,-1.0480685,0.17921427,1.6850437,2.0241196,-0.26191244,-0.75766236,-0.2545378,-0.26524034,-0.8178053,-0.50411296,-0.35104138,4
-0.8646386,-1.0509322,0.17978786,1.6849444,2.0241177,-0.2636643,-0.7580401,-0.25466314,-0.26275632,-0.81735367,-0.50501895,-0.35120982,4
-0.86242634,-1.0544195,0.17985013,1.6869627,2.0241199,-0.26323253,-0.7571648,-0.25433442,-0.25885588,-0.8174783,-0.50336456,-0.35066062,4
-0.86258894,-1.0575767,0.18017441,1.6870712,2.0241158,-0.26320413,-0.75721496,-0.254536,-0.25946417,-0.81697017,-0.5047989,-0.34913966,4
-0.84821534,-1.0607324,0.18076587,1.6842998,2.0241199,-0.2642323,-0.7589196,-0.25479203,-0.2629233,-0.81680524,-0.5029808,-0.34966898,4
-0.8246715,-1.0638701,0.18064108,1.684675,2.024119,-0.26441157,-0.75852907,-0.25477743,-0.2615446,-0.8166869,-0.5019493,-0.35100234,4
-0.79508615,-1.0663582,0.18065321,1.6831504,2.0241196,-0.26434052,-0.7588168,-0.25496405,-0.25796342,-0.8170005,-0.50121015,-0.35163283,4
-0.7578733,-1.0681283,0.1808078,1.6848031,2.024119,-0.26336187,-0.7582038,-0.25493035,-0.2594781,-0.81667763,-0.49878335,-0.35285497,4
-0.719444,-1.0683844,0.17989172,1.6859934,2.0241168,-0.26369542,-0.75752753,-0.25450766,-0.26340976,-0.81669515,-0.49596035,-0.35159755,4
-0.69850785,-1.0679294,0.18027964,1.6859736,2.0241199,-0.26452008,-0.7579415,-0.2547457,-0.2622528,-0.816857,-0.4957896,-0.34961873,4
-0.68198323,-1.0676035,0.18023138,1.6863319,2.0241168,-0.2652374,-0.75773007,-0.25433692,-0.2593628,-0.8166245,-0.49462834,-0.34684193,4
-0.66252863,-1.0665971,0.17996366,1.6842741,2.0241177,-0.26473,-0.7581094,-0.25449932,-0.2580163,-0.81640816,-0.49099565,-0.3443383,4
-0.64808077,-1.0647335,0.18145633,1.6841755,2.0241165,-0.26507425,-0.75838923,-0.25471872,-0.25992182,-0.81625324,-0.48916063,-0.34324208,4
-0.6499126,-1.0630285,0.1802506,1.6842945,2.0241182,-0.2640702,-0.7584774,-0.2544885,-0.2633497,-0.81614196,-0.4904205,-0.3450272,4
-0.64716333,-1.0599251,0.18079431,1.6847891,2.0241196,-0.26419094,-0.7585149,-0.25460446,-0.2620457,-0.8161123,-0.49154904,-0.34880334,4
-0.6385943,-1.0549461,0.18083796,1.6832825,2.0241196,-0.26423928,-0.75920177,-0.25472003,-0.25461674,-0.8166883,-0.48716307,-0.35103166,4
-0.62027,-1.0511097,0.18109936,1.68223,2.0241191,-0.26301652,-0.75897324,-0.25518513,-0.25248274,-0.81660324,-0.4937772,-0.3524446,4
-0.6010493,-1.0474871,0.18083628,1.6820289,2.0241191,-0.26306078,-0.75962734,-0.2549733,-0.25887078,-0.8170401,-0.4955804,-0.35213515,4
-0.57661515,-1.045261,0.18164626,1.6828644,2.024115,-0.2631768,-0.75969505,-0.2551898,-0.26427534,-0.81695485,-0.4968726,-0.35073832,4
-0.5276334,-1.0445061,0.18224159,1.6820226,2.0241184,-0.26356238,-0.76017743,-0.25533235,-0.26339585,-0.81659496,-0.50177336,-0.35146338,4
-0.47933725,-1.0454435,0.18297848,1.6803437,2.024121,-0.26471415,-0.76097447,-0.25562993,-0.25822768,-0.8165363,-0.5052849,-0.34926543,4
-0.4432085,-1.0486355,0.18203565,1.6819412,2.024119,-0.26447546,-0.76004577,-0.25512868,-0.2556584,-0.81639475,-0.5037357,-0.3482781,4
-0.4421967,-1.0526699,0.18174773,1.6810197,2.0241168,-0.26391307,-0.75985354,-0.2552335,-0.25971353,-0.8162436,-0.4969342,-0.34900287,4
-0.47446808,-1.0565686,0.18105508,1.6813377,2.024118,-0.2633237,-0.75981903,-0.2550535,-0.26156813,-0.8162347,-0.50028163,-0.35018316,4
-0.49759236,-1.0603031,0.18071572,1.6815526,2.0241187,-0.26459587,-0.7598261,-0.25489473,-0.25558752,-0.8161288,-0.49924722,-0.34882542,4
-0.48268676,-1.0627102,0.18069692,1.6833047,2.0241196,-0.26478678,-0.75893664,-0.25472385,-0.24981974,-0.8157046,-0.4995902,-0.34653074,4
-0.4481469,-1.0655438,0.1812788,1.6836654,2.024122,-0.26470733,-0.7589255,-0.25478968,-0.24988219,-0.81584847,-0.50096524,-0.34650227,4
-0.44218165,-1.0669022,0.18115206,1.6834928,2.0241177,-0.2641278,-0.758309,-0.2548888,-0.2545963,-0.8160014,-0.50429946,-0.34622478,4
-0.43130708,-1.0675393,0.17975324,1.6846408,2.0241199,-0.26483276,-0.75815064,-0.25459892,-0.25857577,-0.81581247,-0.498106,-0.3467236,4
-0.4164085,-1.068164,0.18107575,1.683927,2.0241196,-0.26427433,-0.7588058,-0.25469106,-0.25781423,-0.8157764,-0.4947071,-0.34726465,4
-0.4047179,-1.0677043,0.1804407,1.6841226,2.02412,-0.26376542,-0.75886065,-0.25474143,-0.25529492,-0.8156014,-0.49132308,-0.34846035,4
-0.4064935,-1.0668037,0.17937393,1.68595,2.024118,-0.26289397,-0.75791913,-0.25445363,-0.25162485,-0.8157746,-0.49020827,-0.34883964,4
-0.3889832,-1.0644447,0.17983021,1.6846678,2.0241232,-0.26214647,-0.7578415,-0.2547812,-0.25178102,-0.8159485,-0.4950558,-0.34955207,4
-0.39674315,-1.0620487,0.17985627,1.6842287,2.0241191,-0.26225498,-0.7576117,-0.25461143,-0.2546309,-0.8159737,-0.49080506,-0.34976873,4
-0.39722595,-1.05966,0.17962696,1.6850842,2.0241199,-0.2624067,-0.7573778,-0.25437775,-0.2596028,-0.81663865,-0.4966127,-0.3487489,4
-0.3838661,-1.0543529,0.17937942,1.6870121,2.024119,-0.26292968,-0.75678116,-0.25427565,-0.25902742,-0.8165676,-0.4950374,-0.34779787,4
-0.38393837,-1.0511551,0.18059632,1.6860145,2.024118,-0.26393253,-0.7575203,-0.25463778,-0.25420928,-0.8165168,-0.49386346,-0.34917277,4
-0.3982046,-1.0476204,0.18254478,1.6839416,2.0241168,-0.26373634,-0.7587402,-0.25502157,-0.24999943,-0.8164804,-0.4951453,-0.34964386,4
-0.40639514,-1.0450206,0.18267837,1.6801598,2.0241191,-0.26417843,-0.75970334,-0.2553899,-0.24625514,-0.8164044,-0.49769,-0.3516706,4
-0.44272467,-1.0444009,0.18226221,1.6807202,2.0241184,-0.2648371,-0.7596615,-0.25519282,-0.24738857,-0.8163999,-0.50001013,-0.35213137,4
-0.4738317,-1.0442929,0.18154387,1.6819507,2.024119,-0.2651155,-0.75901955,-0.25494006,-0.25280127,-0.81619734,-0.50022715,-0.35271862,4
-0.5011978,-1.0466014,0.18101175,1.6842782,2.024118,-0.26438522,-0.7577997,-0.25450838,-0.25430083,-0.81684875,-0.499931,-0.35137668,4
-0.4944085,-1.0512459,0.18011424,1.6867472,2.0241175,-0.26332575,-0.7568407,-0.25434688,-0.2552716,-0.8165688,-0.4963762,-0.35114956,4
-0.4920818,-1.0545404,0.17999358,1.6854798,2.0241182,-0.26348957,-0.75688016,-0.2544293,-0.25469887,-0.81681645,-0.49730718,-0.3516112,4
-0.52798074,-1.058245,0.17899984,1.6858419,2.0241175,-0.26321,-0.75693196,-0.25424257,-0.25158498,-0.816695,-0.49661914,-0.35271308,4
-0.55370367,-1.0612354,0.1781074,1.6872692,2.0241199,-0.26293597,-0.7564537,-0.25432405,-0.24805138,-0.81660795,-0.49838465,-0.35287833,4
-0.5904106,-1.0635126,0.17745174,1.6873411,2.024116,-0.2638274,-0.7565499,-0.25404203,-0.24655303,-0.8162967,-0.501863,-0.3504996,4
-0.6014829,-1.064741,0.17789516,1.6881132,2.0241175,-0.26419544,-0.75624865,-0.25393146,-0.24700876,-0.8162231,-0.49997386,-0.34945622,4
-0.6398751,-1.0661589,0.17874873,1.6874006,2.024122,-0.26332647,-0.7566704,-0.254075,-0.2500691,-0.81711626,-0.49536785,-0.34775388,4
-0.680584,-1.065394,0.18008897,1.6848437,2.0241184,-0.26372468,-0.75747836,-0.25452217,-0.25624168,-0.8164617,-0.49206758,-0.34906778,4
-0.71533763,-1.065417,0.17948899,1.6862692,2.024118,-0.26363224,-0.7567067,-0.2543,-0.26090604,-0.81629163,-0.48970294,-0.34938508,4
-0.7448076,-1.0645263,0.17947048,1.6874968,2.0241168,-0.2630471,-0.75627375,-0.25417057,-0.26165727,-0.81616956,-0.49433237,-0.34803328,4
-0.7852153,-1.0630481,0.1790898,1.6865704,2.0241191,-0.26339963,-0.75700873,-0.2542602,-0.2610699,-0.8161818,-0.49426162,-0.34482476,4
-0.79690796,-1.0591664,0.17923708,1.687811,2.02412,-0.26226932,-0.756512,-0.2540968,-0.25790408,-0.8161904,-0.49529517,-0.34329683,4
-0.792088,-1.0556793,0.17980458,1.6858792,2.0241177,-0.26225388,-0.7566929,-0.2543885,-0.25265235,-0.81619674,-0.49824908,-0.34381786,4
-0.7992948,-1.0514671,0.18053739,1.6855644,2.0241184,-0.2636716,-0.7569985,-0.2545868,-0.24365245,-0.81625104,-0.50000423,-0.34676164,4
-0.81461096,-1.0478439,0.18161392,1.6857679,2.024116,-0.26332265,-0.7572189,-0.25455803,-0.2390246,-0.81628984,-0.50148773,-0.3452356,4
-0.8286323,-1.0454831,0.18083796,1.6849415,2.0241175,-0.2636735,-0.75773066,-0.25442213,-0.23764613,-0.81616837,-0.50246036,-0.34509677,4
-0.83969355,-1.0438251,0.18102705,1.6851166,2.0241184,-0.26459444,-0.75753164,-0.2543921,-0.23895131,-0.8161312,-0.4991372,-0.3432347,4
-0.8501586,-1.0423347,0.18098421,1.6839958,2.0241184,-0.2641535,-0.757338,-0.25454503,-0.24077685,-0.815955,-0.49756888,-0.34557277,4
-0.85968715,-1.0431149,0.18136963,1.6855052,2.024115,-0.26441133,-0.7567307,-0.25456184,-0.24317439,-0.81577915,-0.49459332,-0.34772527,4
-0.8396092,-1.043405,0.18153128,1.6854995,2.024118,-0.264601,-0.75694364,-0.2547567,-0.24539967,-0.8157028,-0.49634582,-0.34805593,4
-0.8455283,-1.0466036,0.18086368,1.6862111,2.024118,-0.2644867,-0.75679547,-0.25457168,-0.24879129,-0.8158971,-0.49814367,-0.34612617,4
-0.8507849,-1.0515835,0.18019356,1.6856732,2.024118,-0.2646946,-0.7570976,-0.25443208,-0.25353664,-0.81573766,-0.4937404,-0.3443762,4
-0.854552,-1.0552863,0.17973001,1.6875073,2.0241187,-0.26465848,-0.75615543,-0.25407258,-0.25709498,-0.81557345,-0.4954184,-0.3457296,4
-0.8562363,-1.0586115,0.18087631,1.6861385,2.0241175,-0.26309347,-0.75653195,-0.25454846,-0.26014042,-0.8156552,-0.49707264,-0.3483886,4
-0.85693485,-1.0618676,0.17979331,1.686961,2.024119,-0.264032,-0.75649387,-0.25418338,-0.26262996,-0.81571364,-0.4992065,-0.3500368,4
-0.865558,-1.063428,0.1788824,1.6878909,2.0241206,-0.2634794,-0.7557345,-0.25388727,-0.26443774,-0.81580514,-0.4977541,-0.35129115,4
-0.86462957,-1.0640085,0.17860326,1.6880354,2.0241196,-0.26389512,-0.75583345,-0.25406715,-0.26477262,-0.8159207,-0.4933258,-0.3514923,4
-0.86142564,-1.0643234,0.17869568,1.6880223,2.0241187,-0.2635745,-0.7557975,-0.25410748,-0.26588777,-0.8159536,-0.49620542,-0.3492127,4
-0.85456103,-1.0635076,0.17880554,1.6860473,2.0241158,-0.26305154,-0.7560419,-0.2543623,-0.2652192,-0.8159772,-0.49352604,-0.34967247,4
-0.84202826,-1.0613437,0.17959051,1.6863629,2.0241187,-0.2637528,-0.7562431,-0.25433272,-0.26293266,-0.81609374,-0.4923739,-0.34981838,4
-0.8284787,-1.05939,0.18076994,1.6856552,2.02412,-0.26329935,-0.75673676,-0.25444037,-0.2602262,-0.8160776,-0.49082577,-0.34981272,4
-0.80506337,-1.0570828,0.17930882,1.6880604,2.0241184,-0.26307768,-0.75538945,-0.25395578,-0.25853854,-0.8159168,-0.49549824,-0.3491109,4
-0.7882858,-1.0554296,0.18042208,1.6887102,2.0241165,-0.26347157,-0.7553702,-0.25426048,-0.25851068,-0.8158512,-0.49193522,-0.34530312,4
-0.7620499,-1.0510193,0.18179287,1.6865866,2.0241163,-0.2638209,-0.75627667,-0.25485215,-0.25906682,-0.81585395,-0.49164066,-0.3439333,4
-0.7625417,-1.047792,0.18205886,1.6833223,2.0241196,-0.2646908,-0.7575642,-0.25486496,-0.25850058,-0.8155077,-0.4967145,-0.3449716,4
-0.76492465,-1.0452107,0.18179548,1.6849923,2.0241196,-0.2646446,-0.7570768,-0.25466248,-0.25741544,-0.8154585,-0.49831748,-0.34520146,4
-0.7676478,-1.0433611,0.18139432,1.6859567,2.0241175,-0.2654336,-0.7565879,-0.25453025,-0.25681415,-0.8157221,-0.4989693,-0.34459504,4
-0.7421848,-1.0424054,0.18075071,1.6870589,2.0241187,-0.26519018,-0.75620115,-0.25439903,-0.25779143,-0.8159109,-0.4962742,-0.34662077,4
-0.7031261,-1.0413511,0.18066311,1.6866115,2.0241175,-0.26431206,-0.7566046,-0.254474,-0.2587776,-0.8153492,-0.49533695,-0.3482193,4
-0.67513967,-1.0405957,0.18117706,1.6818541,2.0241191,-0.2638046,-0.75845945,-0.25508285,-0.2607062,-0.81489706,-0.49565902,-0.34844655,4
-0.65914804,-1.0448593,0.18092924,1.6844717,2.024116,-0.2631139,-0.75721204,-0.25469157,-0.2624642,-0.81522006,-0.49186966,-0.34864607,4
-0.6476893,-1.0479144,0.1797855,1.6843272,2.0241203,-0.26304334,-0.75765765,-0.2543939,-0.2627018,-0.8155512,-0.49439436,-0.34878913,4
-0.64760095,-1.0523548,0.18022539,1.6868335,2.024116,-0.2617701,-0.7562994,-0.25455368,-0.2619011,-0.815639,-0.49200237,-0.34786338,4
-0.64906037,-1.0553684,0.18017781,1.6863263,2.0241175,-0.26273897,-0.7565213,-0.25443688,-0.2598632,-0.8155528,-0.49028847,-0.3460617,4
-0.6343696,-1.057864,0.1811519,1.6833621,2.0241206,-0.26341859,-0.75736916,-0.2549442,-0.25605646,-0.8150925,-0.49037045,-0.34693736,4
-0.6258739,-1.0595175,0.18071571,1.6844417,2.02412,-0.26260668,-0.7573481,-0.25473854,-0.25314915,-0.81536025,-0.49029365,-0.3467936,4
